"CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập – Tự do – Hạnh phúc
292,1.012818.000.00.00.H12,"Thu hồi Giấy chứng nhận đã cấp lần đầu không đúng quy định của pháp luật đất đai do người sử dụng đất, chủ sở hữu tài sản gắn liền với đất phát hiện và cấp lại Giấy chứng nhận sau khi thu hồi",1270/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)",Đất đai (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
293,1.012817.000.00.00.H12,"Xác định lại diện tích đất ở của hộ gia đình, cá nhân đã được cấp Giấy chứng nhận trước ngày 01 tháng 7 năm 2004",1270/QĐ-UBND,Công dân Việt Nam,Đất đai (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
294,1.012836.000.00.00.H12,"Hỗ trợ chi phí về vật tư phối giống nhân tạo gia súc gồm tinh đông lạnh, Nitơ lỏng, găng tay và dụng cụ dẫn tinh để phối giống cho trâu, bò cái; chi phí về liều tinh để thực hiện phối giống cho lợn nái, công cho người làm dịch vụ phối giống nhân tạo gia súc (trâu, bò)",1244/QĐ-UBND,"Công dân Việt Nam; Người Việt Nam định cư ở nước ngoài; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Chăn nuôi (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
295,1.012837.000.00.00.H12,"Phê duyệt hỗ trợ kinh phí đào tạo, tập huấn để chuyển đổi từ chăn nuôi sang các nghề khác; chi phí cho cá nhân được đào tạo về kỹ thuật phối giống nhân tạo gia súc (trâu, bò); chi phí mua bình chứa Nitơ lỏng bảo quản tinh cho người làm dịch vụ phối giống nhân tạo gia súc (trâu, bò) đối với các chính sách sử dụng vốn sự nghiệp nguồn ngân sách nhà nước",1244/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Chăn nuôi (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
296,1.012888.000.00.00.H12,Công nhận Ban quản trị nhà chung cư,1714/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)",Nhà ở và công sở (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
297,2.002668.000.00.00.H12,"Đăng ký nhu cầu hỗ trợ của tổ hợp tác, hợp tác xã, liên hiệp hợp tác xã",1257/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã","Hỗ trợ tổ hợp tác, hợp tác xã, liên hiệp hợp tác xã (Bộ Tài chính)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
298,1.012922.000.00.00.H12,"Lập biên bản kiểm tra hiện trường xác định nguyên nhân, mức độ thiệt hại rừng trồng",1864/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Lâm nghiệp (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
299,1.012975.000.00.00.H12,Cho phép cơ sở giáo dục khác thực hiện chương trình giáo dục phổ thông cấp tiểu học,1259/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)",Các cơ sở giáo dục khác (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
300,1.012972.000.00.00.H12,Cho phép cơ sở giáo dục mầm non độc lập hoạt động trở lại,1259/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)",Các cơ sở giáo dục khác (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
301,1.012970.000.00.00.H12,Cho phép trung tâm học tập cộng đồng hoạt động trở lại,1259/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)",Giáo dục thường xuyên (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
302,1.012965.000.00.00.H12,"Cho phép trường trung học cơ sở, trường phổ thông có nhiều cấp học có cấp học cao nhất là trung học cơ sở hoạt động giáo dục",1259/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)",Giáo dục trung học (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
303,1.012966.000.00.00.H12,"Cho phép trường trung học cơ sở, trường phổ thông có nhiều cấp học có cấp học cao nhất là trung học cơ sở hoạt động giáo dục trở lại",1259/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)",Giáo dục trung học (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
304,1.012974.000.00.00.H12,"Giải thể cơ sở giáo dục mầm non độc lập (theo đề nghị của tổ chức, cá nhân thành lập trường)",1259/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)",Các cơ sở giáo dục khác (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
305,3.000308.000.00.00.H12,"Giải thể trung tâm học tập cộng đồng (theo đề nghị của tổ chức, cá nhân thành lập trung tâm)",1259/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)",Giáo dục thường xuyên (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
306,1.012962.000.00.00.H12,"Giải thể trường mẫu giáo, trường mầm non, nhà trẻ",1259/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)",Giáo dục mầm non (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
307,1.012968.000.00.00.H12,"Giải thể trường trung học cơ sở, trường phổ thông có nhiều cấp học có cấp học cao nhất là trung học cơ sở (Theo đề nghị của tổ chức, cá nhân thành lập trường)",1259/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)",Giáo dục trung học (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
308,1.012973.000.00.00.H12,"Sáp nhập, chia, tách cơ sở giáo dục mầm non độc lập",1259/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)",Các cơ sở giáo dục khác (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
309,3.000307.000.00.00.H12,"Sáp nhập, chia, tách trung tâm học tập cộng đồng",1259/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)",Giáo dục thường xuyên (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
310,1.012967.000.00.00.H12,"Sáp nhập, chia, tách trường trung học cơ sở, trường phổ thông có nhiều cấp học có cấp học cao nhất là trung học cơ sở",1259/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)",Giáo dục trung học (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
311,1.012971.000.00.00.H12,Thành lập hoặc cho phép thành lập cơ sở giáo dục mầm non độc lập,1259/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)",Các cơ sở giáo dục khác (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
312,1.012969.000.00.00.H12,Thành lập hoặc cho phép thành lập trung tâm học tập cộng đồng,1259/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)",Giáo dục thường xuyên (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
313,1.012961.000.00.00.H12,"Thành lập hoặc cho phép thành lập trường mẫu giáo, trường mầm non, nhà trẻ",1259/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)",Giáo dục mầm non (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
314,1.012963.000.00.00.H12,Thành lập hoặc cho phép thành lập trường tiểu học,1259/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)",Giáo dục tiểu học (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
315,1.012964.000.00.00.H12,"Thành lập hoặc cho phép thành lập trường trung học cơ sở, trường phổ thông có nhiều cấp học có cấp học cao nhất là trung học cơ sở",1259/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)",Giáo dục trung học (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
316,3.000309.000.00.00.H12,"Thành lập lớp dành cho người khuyết tật trong trường mầm non, trường tiểu học, trường trung học cơ sở và trung tâm giáo dục thường xuyên, trung tâm giáo dục nghề nghiệp - giáo dục thường xuyên thực hiện các chương trình xóa mù chữ và chương trình giáo dục thường xuyên cấp trung học cơ sở",1259/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)",Các cơ sở giáo dục khác (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
317,1.012995.000.00.00.H12,"Ghi nợ tiền sử dụng đất của hộ gia đình, cá nhân trong trường hợp được bố trí tái định cư",2190/QĐ-UBND,Công dân Việt Nam; Người Việt Nam định cư ở nước ngoài,Tài chính đất đai (Bộ Tài chính),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
318,1.012994.000.00.00.H12,"Khấu trừ kinh phí bồi thường, hỗ trợ, tái định cư",1254/QĐ-UBND,"Công dân Việt Nam; Người Việt Nam định cư ở nước ngoài; Người nước ngoài; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã",Tài chính đất đai (Bộ Tài chính),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
319,1.012996.000.00.00.H12,"Thanh toán, xóa nợ tiền sử dụng đất đối với hộ gia đình, cá nhân được ghi nợ",2190/QĐ-UBND,Công dân Việt Nam; Người Việt Nam định cư ở nước ngoài,Tài chính đất đai (Bộ Tài chính),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
320,1.013040.000.00.00.H12,"Thủ tục khai, nộp phí bảo vệ môi trường đối với khí thải",1253/QĐ-UBND,Doanh nghiệp,"Quản lý thuế, phí, lệ phí và thu khác của ngân sách nhà nước (Bộ Tài chính)",UBND tỉnh Cà Mau,Cấp Bộ; Cấp Tỉnh; Cấp Xã,Công khai,,,
321,1.013061.000.00.00.H12,Cấp giấy phép thi công công trình trên đường bộ đang khai thác,890/QĐ-UBND,"Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX)",Đường bộ (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Bộ; Cấp Tỉnh; Cấp Xã,Công khai,,,
322,1.013210,Gia hạn cấp phép thi công nút giao,2591/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Doanh nghiệp",Đường bộ (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
323,1.013207,Chấp thuận thiết kế nút giao,2591/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Doanh nghiệp",Đường bộ (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
324,1.013208,Gia hạn chấp thuận thiết kế nút giao,2591/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Doanh nghiệp",Đường bộ (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
325,1.013209,Cấp phép thi công nút giao,2591/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Doanh nghiệp",Đường bộ (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
326,1.013226.000.00.00.H12,"Cấp điều chỉnh giấy phép xây dựng đối với công trình cấp III, cấp IV (công trình Không theo tuyến/Theo tuyến trong đô thị/Tín ngưỡng, tôn giáo/Tượng đài, tranh hoành tráng/Theo giai đoạn cho công trình không theo tuyến/Theo giai đoạn cho công trình theo tuyến trong đô thị/Dự án) và nhà ở riêng lẻ",1715/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Hoạt động xây dựng (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
327,1.013232.000.00.00.H12,"Cấp giấy phép di dời đối với công trình cấp III, cấp IV (Công trình không theo tuyến/Theo tuyến trong đô thị/Tín ngưỡng, tôn giáo/Tượng đài, tranh hoành tráng/Theo giai đoạn cho công trình không theo tuyến/Theo giai đoạn cho công trình theo tuyến trong đô thị/Dự án) và nhà ở riêng lẻ",1715/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)",Hoạt động xây dựng (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
328,1.013225.000.00.00.H12,"Cấp giấy phép xây dựng mới đối với công trình cấp III, cấp IV (Công trình không theo tuyến/Theo tuyến trong đô thị/Tín ngưỡng, tôn giáo/Tượng đài, tranh hoành tráng/Theo giai đoạn cho công trình không theo tuyến/Theo giai đoạn cho công trình theo tuyến trong đô thị/Dự án) và nhà ở riêng lẻ",1715/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX)",Hoạt động xây dựng (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
329,1.013229.000.00.00.H12,"Cấp giấy phép xây dựng sửa chữa, cải tạo đối với công trình cấp III, cấp IV (công trình Không theo tuyến/Theo tuyến trong đô thị/Tín ngưỡng, tôn giáo/Tượng đài, tranh hoành tráng/Theo giai đoạn cho công trình không theo tuyến/Theo giai đoạn cho công trình theo tuyến trong đô thị/Dự án) và nhà ở riêng lẻ:",1715/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)",Hoạt động xây dựng (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
330,1.013228.000.00.00.H12,"Cấp lại giấy phép xây dựng đối với công trình cấp III, cấp IV (công trình Không theo tuyến/Theo tuyến trong đô thị/Tín ngưỡng, tôn giáo/Tượng đài, tranh hoành tráng/Sửa chữa, cải tạo/Theo giai đoạn cho công trình không theo tuyến/Theo giai đoạn cho công trình theo tuyến trong đô thị/Dự án) và nhà ở riêng lẻ",1715/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Hoạt động xây dựng (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
331,1.013227.000.00.00.H12,"Gia hạn giấy phép xây dựng đối với công trình cấp III, cấp IV (công trình Không theo tuyến/Theo tuyến trong đô thị/Tín ngưỡng, tôn giáo/Tượng đài, tranh hoành tráng/Sửa chữa, cải tạo/Theo giai đoạn cho công trình không theo tuyến/Theo giai đoạn cho công trình theo tuyến trong đô thị/Dự án) và nhà ở riêng lẻ",1715/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Hoạt động xây dựng (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
332,1.013274.000.00.00.H12,"Cấp phép sử dụng tạm thời lòng đường, vỉa hè vào mục đích khác",1858/QĐ-UBND,"Công dân Việt Nam; Người nước ngoài; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã",Đường bộ (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Bộ; Cấp Tỉnh; Cấp Xã,Công khai,,,
333,3.000322.000.00.00.H12,Đăng ký chấm dứt giám sát việc giám hộ,1242/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)",Hộ tịch (Bộ Tư pháp),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
334,3.000323.000.00.00.H12,Đăng ký giám sát việc giám hộ,1242/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)",Hộ tịch (Bộ Tư pháp),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
335,1.013313.000.00.00.H12,"Xác nhận nơi thường xuyên đậu, đỗ; sử dụng phương tiện vào mục đích để ở",114/QĐ-UBND,Công dân Việt Nam,"Đăng ký, quản lý cư trú (Bộ Công an)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
336,1.013314.000.00.00.H12,"Xác nhận về điều kiện diện tích bình quân nhà ở để đăng ký thường trú vào chỗ ở do thuê, mượn, ở nhờ; nhà ở, đất ở không có tranh chấp quyền sở hữu nhà ở, quyền sử dụng đất ở, không thuộc địa điểm không được đăng ký thường trú mới",114/QĐ-UBND,Công dân Việt Nam,"Đăng ký, quản lý cư trú (Bộ Công an)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
337,3.000326.000.00.00.H12,"Thanh lý tài sản kết cấu hạ tầng thủy lợi; xử lý tài sản kết cấu hạ tầng thủy lợi trong trường hợp bị mất, hủy hoại",1254/QĐ-UBND,Doanh nghiệp,Quản lý công sản (Bộ Tài chính),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
338,3.000327.000.00.00.H12,Giao tài sản kết cấu hạ tầng thủy lợi,1254/QĐ-UBND,"Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)",Quản lý công sản (Bộ Tài chính),UBND tỉnh Cà Mau,Cấp Bộ; Cấp Tỉnh; Cấp Xã,Công khai,,,
339,3.000410.000.00.00.H12,Quyết định xác lập quyền sở hữu toàn dân đối với tài sản không có người thừa kế,1254/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)",Quản lý công sản (Bộ Tài chính),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
340,3.000412.000.00.00.H12,Công nhận người lao động có thu nhập thấp,757/QĐ-UBND,Công dân Việt Nam,Giảm nghèo (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
341,2.002770.000.00.00.H12,"Xét duyệt học sinh bán trú, học viên bán trú hỗ trợ kinh phí, hỗ trợ gạo",871/QĐ-UBND,Công dân Việt Nam,Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
342,2.002771.000.00.00.H12,"Xét duyệt trẻ em nhà trẻ bán trú hỗ trợ kinh phí, hỗ trợ gạo",871/QĐ-UBND,Công dân Việt Nam,Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
343,1.013724.H12,"Vay vốn hỗ trợ tạo việc làm, duy trì và mở rộng việc làm từ Quỹ quốc gia về việc làm đối với người lao động  .",1238/QĐ-UBND,Công dân Việt Nam,Việc làm (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
344,1.013725.H12,"Vay vốn hỗ trợ tạo việc làm, duy trì và mở rộng việc làm từ Quỹ quốc gia về việc làm đối với cơ sở sản xuất, kinh doanh  .",1238/QĐ-UBND,"Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Việc làm (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
345,1.013798.H12,"THỦ TỤC ĐỀ NGHỊ GIẢNG ĐẠO NGOÀI ĐỊA BÀN PHỤ TRÁCH, CƠ SỞ TÔN GIÁO, ĐỊA ĐIỂM HỢP PHÁP ĐÃ ĐĂNG KÝ CÓ QUY MÔ TỔ CHỨC TRONG MỘT XÃ",1240/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)","Tín ngưỡng, tôn giáo (Dân tộc và Tôn giáo)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
346,1.013797.H12,"THỦ TỤC ĐỀ NGHỊ TỔ CHỨC CUỘC LỄ NGOÀI CƠ SỞ TÔN GIÁO, ĐỊA ĐIỂM HỢP PHÁP ĐÃ ĐĂNG KÝ CÓ QUY MÔ TỔ CHỨC Ở MỘT XÃ",1240/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)","Tín ngưỡng, tôn giáo (Dân tộc và Tôn giáo)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
347,1.013796.H12,"THỦ TỤC ĐỀ NGHỊ TỔ CHỨC ĐẠI HỘI CỦA TỔ CHỨC TÔN GIÁO, TỔ CHỨC TÔN GIÁO TRỰC THUỘC, TỔ CHỨC ĐƯỢC CẤP CHỨNG NHẬN ĐĂNG KÝ HOẠT ĐỘNG TÔN GIÁO CÓ ĐỊA BÀN HOẠT ĐỘNG Ở MỘT XÃ",1240/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)","Tín ngưỡng, tôn giáo (Dân tộc và Tôn giáo)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
348,1.013734.H12,Đăng ký hợp đồng lao động trực tiếp giao kết .,1250/QĐ-UBND,Công dân Việt Nam,Quản lý lao động ngoài nước (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
349,3.000467.H12,"Cấp bản sao văn bằng, chứng chỉ từ sổ gốc (tại cấp xã)",1259/QĐ-UBND,Công dân Việt Nam; Người nước ngoài,"Văn bằng, chứng chỉ (Bộ Giáo dục và Đào tạo)",UBND tỉnh Cà Mau,Cấp Xã; Cơ quan khác,Công khai,,,
350,3.000468.H12,"Chỉnh sửa nội dung văn bằng, chứng chỉ (tại cấp xã)",1259/QĐ-UBND,Công dân Việt Nam; Người nước ngoài,"Văn bằng, chứng chỉ (Bộ Giáo dục và Đào tạo)",UBND tỉnh Cà Mau,Cấp Xã; Cơ quan khác,Công khai,,,
351,1.013792.H12,Thủ tục cấp giấy chứng nhận đủ điều kiện hoạt động điểm cung cấp dịch vụ trò chơi điện tử công cộng,1258/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)","Phát thanh, truyền hình và thông tin điện tử (Bộ Văn hóa, Thể thao và Du lịch)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
352,1.013795.H12,Thủ tục cấp lại giấy chứng nhận đủ điều kiện hoạt động điểm cung cấp dịch vụ trò chơi điện tử công cộng,1258/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)","Phát thanh, truyền hình và thông tin điện tử (Bộ Văn hóa, Thể thao và Du lịch)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
353,1.013794.H12,Thủ tục gia hạn giấy chứng nhận đủ điều kiện hoạt động điểm cung cấp dịch vụ trò chơi điện tử công cộng,1258/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)","Phát thanh, truyền hình và thông tin điện tử (Bộ Văn hóa, Thể thao và Du lịch)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
354,1.013793.H12,"Thủ tục sửa đổi, bổ sung giấy chứng nhận đủ điều kiện hoạt động điểm cung cấp dịch vụ trò chơi điện tử công cộng",1258/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)","Phát thanh, truyền hình và thông tin điện tử (Bộ Văn hóa, Thể thao và Du lịch)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
355,1.013791.H12,Thủ tục tiếp nhận hồ sơ đăng ký lễ hội quy mô cấp xã,1258/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)","Văn hóa (Bộ Văn hóa, Thể thao và Du lịch)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
356,2.000424.H12,"Thủ tục thực hiện hỗ trợ khi hòa giải viên gặp tai nạn hoặc rủi ro ảnh hưởng đến sức khỏe, tính mạng trong khi thực hiện hoạt động hòa giải",1260/QĐ-UBND,Công dân Việt Nam; Người Việt Nam định cư ở nước ngoài,Phổ biến giáo dục pháp luật (Bộ Tư pháp),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
357,3.000443.H12,Công nhận khu vực biển cho cá nhân Việt Nam để nuôi trồng thủy sản,1261/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Biển và hải đảo (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
358,3.000440.H12,Gia hạn thời hạn giao khu vực biển cho cá nhân Việt Nam để nuôi trồng thủy sản,1261/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Biển và hải đảo (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
359,3.000439.H12,Giao khu vực biển cho cá nhân Việt Nam để nuôi trồng thủy sản,1261/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Biển và hải đảo (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
360,3.000442.H12,"Sửa đổi, bổ sung Quyết định giao khu vực biển cho cá nhân Việt Nam để nuôi trồng thủy sản",1261/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Biển và hải đảo (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
